time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
20.560,85.8673,3796.498,-44.969,-49.273,-3.024,-27.672,56.593
20.580,85.8820,3792.083,-44.789,-42.336,20.634,-15.345,49.534
20.600,85.8848,3788.174,-44.561,-38.778,29.528,7.798,49.361
20.620,85.8687,3786.344,-44.278,-38.956,20.456,5.786,44.379
20.640,85.8521,3786.354,-44.257,-52.475,26.860,-8.553,59.567
20.660,85.8648,3785.441,-44.363,-45.182,32.374,-2.264,55.629
20.680,85.8598,3785.241,-44.537,-37.711,32.374,12.075,51.147
20.700,85.8576,3785.410,-44.770,-29.173,28.461,18.616,44.806
20.720,85.8604,3785.459,-45.039,-21.879,10.139,23.395,33.598
20.740,85.8632,3785.395,-45.313,-28.639,-19.745,13.081,37.164
20.760,85.8707,3784.820,-45.525,-16.721,-24.903,-10.566,31.803
20.780,85.8853,3783.197,-45.551,-27.038,-22.413,-2.013,35.177
20.800,85.8853,3781.925,-45.464,-25.437,-20.456,-5.031,33.028
20.820,85.8781,3781.570,-45.204,-26.504,-16.899,-11.823,33.583
20.840,85.8748,3781.667,-45.002,-26.504,-17.610,-7.547,32.704
20.860,85.8853,3780.962,-44.832,-34.687,-8.005,-14.842,38.569
20.880,85.8966,3779.503,-44.790,-36.466,-0.178,-21.886,42.530
20.900,85.9108,3777.156,-44.794,-41.980,-16.365,-17.609,48.376
20.920,85.9263,3773.953,-44.837,-39.312,-3.024,-19.370,43.929
20.940,85.9327,3770.816,-44.918,-41.802,30.418,-5.283,51.967
20.960,85.9435,3767.375,-45.086,-43.047,26.326,3.270,50.565
20.980,85.9385,3765.046,-45.324,-42.514,26.504,3.522,50.222
21.000,85.9221,3764.651,-45.529,-29.173,21.702,5.786,36.817
21.020,85.9061,3765.879,-45.668,-31.841,24.726,-5.031,40.626
21.040,85.9124,3766.576,-45.813,-29.884,27.394,-0.252,40.541
21.060,85.9146,3767.144,-45.991,-28.105,21.346,10.063,36.699
21.080,85.9183,3767.458,-46.070,-26.682,16.721,16.352,35.481
21.100,85.9218,3767.552,-45.998,-32.019,7.827,19.622,38.360
21.120,85.9323,3766.848,-45.774,-33.975,-5.514,21.634,40.654
21.140,85.9310,3766.461,-45.601,-34.153,-32.019,16.100,49.506
21.160,85.9115,3767.878,-45.591,-29.173,-33.086,6.289,44.556
21.180,85.9160,3768.783,-45.705,-25.793,-30.418,-1.258,39.901
21.200,85.9340,3768.086,-45.860,-31.129,-28.639,-9.811,43.422
21.220,85.9426,3766.803,-45.978,-29.528,-24.903,-13.836,41.031
21.240,85.9404,3765.944,-46.213,-29.706,-18.678,-12.075,37.110
21.260,85.9382,3765.450,-46.339,-29.706,-16.899,-9.559,35.488
21.280,85.9351,3765.341,-46.361,-26.504,-16.899,-8.805,32.643
21.300,85.9290,3765.814,-46.270,-33.264,-11.918,-13.333,37.766
21.320,85.9467,3764.750,-46.171,-34.865,-16.009,-14.591,41.046
21.340,85.9750,3761.480,-46.007,-40.379,-17.610,-23.144,49.762
21.360,85.9863,3757.783,-45.885,-38.600,11.918,-17.106,43.871
21.380,85.9983,3753.702,-45.853,-36.110,28.995,-2.767,46.393
21.400,85.9938,3750.724,-45.775,-37.711,24.548,2.767,45.082
21.420,85.9911,3748.563,-45.428,-32.374,22.057,0.755,39.182
21.440,85.9789,3747.923,-45.129,-30.951,23.836,-11.069,40.604
21.460,85.9755,3747.842,-44.956,-31.129,26.149,-14.087,43.026
21.480,85.9733,3748.134,-44.791,-22.947,27.927,2.767,36.251
21.500,85.9689,3748.913,-44.642,-23.480,23.836,10.063,34.939
21.520,85.9633,3750.197,-44.418,-22.947,20.101,14.087,33.601
21.540,85.9705,3750.803,-44.166,-19.567,15.298,19.622,31.653
21.560,85.9839,3750.287,-44.103,-19.389,10.139,21.634,30.770
21.580,85.9899,3749.425,-44.272,-20.456,-13.341,19.622,31.328
21.600,85.9854,3749.158,-44.527,-22.057,-23.836,23.647,40.173
21.620,85.9774,3749.690,-44.844,-24.370,-24.014,11.069,35.959
21.640,85.9999,3748.312,-45.014,-24.548,-23.480,9.559,35.289
21.660,86.0076,3746.548,-45.066,-22.591,-25.081,5.031,34.128
21.680,86.0104,3744.886,-45.235,-21.702,-25.259,-0.252,33.302
21.700,86.0126,3743.367,-45.408,-25.615,-23.480,-3.522,34.926
21.720,86.0186,3741.657,-45.579,-27.750,-21.702,-5.031,35.585
21.740,86.0220,3740.015,-45.768,-29.528,-16.365,-1.258,33.783
21.760,86.0226,3738.683,-45.900,-35.398,-17.966,1.006,39.709
21.780,86.0142,3738.378,-46.035,-30.596,-15.654,-2.264,34.442
21.800,86.0102,3738.584,-46.237,-31.307,-14.942,-2.516,34.781
21.820,86.0025,3739.525,-46.414,-25.259,-12.096,-9.308,29.512
21.840,86.0129,3739.547,-46.398,-25.437,-8.005,-10.817,28.777
21.860,86.0254,3738.590,-46.284,-25.081,-3.736,-11.823,27.979
21.880,86.0403,3736.586,-46.161,-28.105,-5.336,-12.327,31.150
21.900,86.0503,3734.118,-46.034,-28.817,-11.029,-10.314,32.533
21.920,86.0581,3731.462,-45.958,-35.398,-14.408,-13.081,40.395
21.940,86.0647,3728.752,-45.908,-36.466,-8.005,-13.081,39.559
21.960,86.0737,3725.818,-45.928,-38.067,1.779,-12.578,40.130
21.980,86.0829,3722.699,-46.085,-34.509,13.163,-7.798,37.749
22.000,86.0913,3719.515,-46.121,-34.331,21.879,-2.767,40.804
22.020,86.0870,3717.367,-45.900,-24.903,17.788,-2.013,30.670
22.040,86.0832,3716.089,-45.521,-25.971,21.346,-1.509,33.651
22.060,86.0827,3715.268,-45.146,-23.125,20.990,0.503,31.234
22.080,86.0794,3715.076,-44.808,-24.726,17.966,4.025,30.827
22.100,86.0756,3715.443,-44.404,-31.663,14.231,5.534,35.152
22.120,86.0821,3715.415,-43.878,-28.817,13.875,-2.264,32.063
22.140,86.0859,3715.243,-43.352,-30.951,19.211,-3.270,36.575
22.160,86.0812,3715.668,-42.802,-30.418,22.591,-4.780,38.189
22.180,86.0824,3716.082,-42.083,-28.639,23.302,0.252,36.922
22.200,86.0846,3716.380,-41.431,-28.995,25.437,1.509,38.601
22.220,86.0765,3717.433,-40.932,-25.971,27.750,2.516,38.090
22.240,86.0796,3718.163,-40.556,-25.437,25.081,7.798,36.564
22.260,86.0826,3718.603,-40.191,-23.125,25.615,8.302,35.493
22.280,86.0887,3718.516,-39.763,-26.860,23.658,11.572,37.618
22.300,86.0903,3718.348,-39.294,-28.461,25.259,13.333,40.321
22.320,86.0911,3718.171,-38.837,-28.995,24.014,13.584,40.024
22.340,86.0933,3717.858,-38.649,-28.995,27.216,15.848,42.809
22.360,86.1028,3716.809,-38.794,-24.014,26.860,16.855,39.777
22.380,86.1067,3715.609,-39.065,-27.927,26.504,16.603,41.930
22.400,86.1086,3714.452,-39.445,-25.437,26.149,13.836,39.016
22.420,86.1128,3713.147,-39.781,-22.235,26.149,13.333,36.823
22.440,86.1110,3712.229,-40.111,-25.615,25.259,11.572,37.790
22.460,86.1171,3710.976,-40.297,-30.596,23.836,11.069,40.333
22.480,86.1177,3709.918,-40.430,-30.951,24.192,8.553,40.204
22.500,86.1305,3707.994,-40.482,-32.197,25.081,9.811,41.976
22.520,86.1271,3706.716,-40.491,-33.620,21.879,7.547,40.816
22.540,86.1310,3705.385,-40.412,-38.245,22.591,5.786,44.794
22.560,86.1371,3703.823,-40.365,-37.711,25.971,6.037,46.185
22.580,86.1402,3702.342,-40.418,-32.019,25.259,3.522,40.934
22.600,86.1401,3701.199,-40.490,-30.240,22.057,-1.006,37.443
22.620,86.1490,3699.588,-40.488,-30.240,21.346,-5.283,37.390
22.640,86.1547,3697.862,-40.388,-34.153,15.298,-6.037,37.907
22.660,86.1645,3695.702,-40.472,-34.687,16.543,-6.541,38.982
22.680,86.1706,3693.495,-40.607,-37.889,11.207,-5.031,39.830
22.700,86.1822,3690.791,-40.743,-39.490,12.452,1.006,41.419
22.720,86.1907,3687.941,-40.898,-36.288,22.769,3.773,43.005
22.740,86.1966,3685.214,-41.050,-34.153,26.326,1.761,43.158
22.760,86.1941,3683.316,-41.220,-33.264,27.572,-7.547,43.859
22.780,86.1934,3681.981,-41.323,-30.774,23.658,-12.327,40.727
22.800,86.1923,3681.167,-41.302,-28.639,20.456,-16.100,38.702
22.820,86.1957,3680.415,-41.161,-33.797,13.875,-15.848,39.824
22.840,86.1879,3680.656,-40.870,-35.043,1.245,-11.572,36.925
22.860,86.1868,3681.165,-40.641,-26.860,-22.591,-8.302,36.066
22.880,86.1813,3682.255,-40.503,-27.038,-22.413,-5.534,35.553
22.900,86.1752,3683.865,-40.488,-20.101,-16.543,-6.541,26.842
22.920,86.1719,3685.648,-40.470,-26.860,-15.476,-7.798,31.965
22.940,86.1641,3687.931,-40.551,-24.903,-14.231,-8.805,30.004
22.960,86.1702,3689.427,-40.640,-25.971,-8.894,-11.823,29.889
22.980,86.1790,3689.987,-40.788,-25.971,-8.894,-8.805,28.829
23.000,86.1752,3690.794,-41.014,-25.971,-14.586,-3.270,29.966
23.020,86.1685,3692.045,-41.275,-29.528,-16.009,0.755,33.597
23.040,86.1725,3692.754,-41.497,-34.331,-15.120,6.289,38.037
23.060,86.1718,3693.377,-41.663,-38.067,-17.788,4.780,42.289
23.080,86.1787,3693.266,-41.773,-36.644,-20.990,11.572,43.786
23.100,86.1729,3693.599,-41.854,-28.105,-26.682,13.836,41.150
23.120,86.1610,3694.832,-41.880,-23.836,-25.971,10.817,36.873
23.140,86.1551,3696.310,-41.977,-21.879,-23.658,11.320,34.155
23.160,86.1582,3697.222,-42.153,-23.658,-21.879,11.069,34.073
23.180,86.1641,3697.409,-42.273,-24.726,-21.524,13.333,35.389
23.200,86.1718,3696.816,-42.455,-30.062,-20.812,14.087,39.183
23.220,86.1756,3695.885,-42.675,-29.528,-18.855,14.842,38.049
23.240,86.1851,3694.210,-42.776,-25.971,-22.769,16.352,38.213
23.260,86.1934,3692.014,-42.923,-25.615,-19.567,19.370,37.606
23.280,86.1939,3690.054,-43.108,-22.769,-19.211,13.081,32.536
23.300,86.1976,3688.059,-43.385,-18.678,-16.543,10.063,26.903
23.320,86.2104,3685.281,-43.714,-23.125,-16.721,6.792,29.334
23.340,86.2276,3681.492,-44.026,-24.192,-16.009,-0.503,29.014
23.360,86.2410,3677.205,-44.348,-27.750,-18.855,-3.522,33.734
23.380,86.2488,3673.012,-44.694,-27.216,-17.255,-1.006,32.240
23.400,86.2538,3669.174,-45.043,-23.836,-18.855,-1.509,30.430
23.420,86.2587,3665.682,-45.376,-20.634,-18.500,0.503,27.718
23.440,86.2659,3662.331,-45.723,-21.346,-19.211,0.755,28.728
23.460,86.2682,3659.549,-45.988,-17.432,-20.990,0.503,27.290
23.480,86.2715,3657.182,-46.197,-17.432,-20.634,-0.503,27.017
23.500,86.2709,3655.520,-46.410,-18.322,-20.101,-0.252,27.199
23.520,86.2765,3653.936,-46.696,-20.456,-19.389,1.258,28.213
23.540,86.2787,3652.709,-46.896,-22.057,-19.923,0.755,29.732
23.560,86.2811,3651.760,-47.097,-26.682,-18.500,2.264,32.547
23.580,86.2847,3650.952,-47.314,-27.038,-23.125,3.019,35.706
23.600,86.2867,3650.385,-47.503,-28.283,-19.745,2.516,34.585
23.620,86.2891,3649.971,-47.719,-20.990,-19.923,-1.006,28.957
23.640,86.2925,3649.588,-47.898,-29.173,-21.702,2.516,36.446
23.660,86.2961,3649.206,-48.126,-26.326,-19.211,2.516,32.688
23.680,86.2997,3648.805,-48.381,-23.125,-20.990,0.000,31.230
23.700,86.3030,3648.390,-48.741,-27.216,-17.966,2.516,32.708
23.720,86.3085,3647.765,-49.151,-29.350,-15.831,4.528,33.654
23.740,86.3081,3647.452,-49.642,-28.817,-16.365,4.025,33.383
23.760,86.3124,3646.984,-50.193,-33.975,-15.476,7.044,37.993
23.780,86.3102,3646.923,-50.723,-32.197,-16.899,4.780,36.675
23.800,86.3108,3646.963,-51.263,-30.418,-15.120,7.295,34.743
23.820,86.3077,3647.380,-51.796,-30.418,-15.120,6.792,34.641
23.840,86.3049,3648.073,-52.357,-32.197,-15.476,5.786,36.188
23.860,86.3071,3648.563,-52.763,-29.173,-14.586,2.767,32.733
23.880,86.3104,3648.764,-53.178,-31.485,-14.764,2.264,34.848
23.900,86.3143,3648.654,-53.530,-30.418,-13.341,0.000,33.215
23.920,86.3092,3649.026,-53.831,-29.173,-11.384,-1.509,31.352
23.940,86.3176,3648.660,-54.098,-30.418,-12.274,-2.767,32.917
23.960,86.3168,3648.439,-54.201,-33.264,-12.630,-3.773,35.780
23.980,86.3190,3648.077,-54.368,-38.245,-13.341,-2.767,40.599
24.000,86.3232,3647.423,-54.540,-38.422,-11.740,-3.270,40.309
24.020,86.3234,3646.856,-54.655,-40.379,-12.985,-5.283,42.743
24.040,86.3281,3645.988,-54.654,-34.865,-10.317,-6.037,36.857
24.060,86.3306,3645.047,-54.678,-32.019,-9.961,-6.289,34.117
24.080,86.3300,3644.320,-54.657,-30.596,-9.250,-6.289,32.576
24.100,86.3350,3643.299,-54.686,-28.817,-10.673,-5.031,31.139
24.120,86.3378,3642.224,-54.642,-28.639,-12.630,-4.277,31.591
24.140,86.3445,3640.785,-54.492,-29.528,-11.740,-1.006,31.793
24.160,86.3544,3638.764,-54.152,-30.596,-13.163,-0.252,33.308
24.180,86.3586,3636.755,-53.861,-30.418,-16.187,-1.006,34.471
24.200,86.3696,3634.188,-53.620,-28.817,-24.192,-0.252,37.626
24.220,86.3774,3631.444,-53.383,-29.884,-27.750,-1.258,40.800
24.240,86.3784,3629.142,-53.133,-30.240,-23.125,-4.277,38.308
24.260,86.3863,3626.661,-52.949,-29.350,-15.831,-6.037,33.890
24.280,86.3937,3624.083,-52.751,-28.461,-9.606,-8.302,31.164
24.300,86.4037,3621.222,-52.510,-25.971,-1.067,-6.541,26.803
24.320,86.4142,3618.096,-52.261,-25.437,6.937,-7.044,27.291
24.340,86.4181,3615.326,-52.070,-27.216,7.649,-3.270,28.459
24.360,86.4233,3612.766,-51.908,-30.596,6.048,-2.013,31.253
24.380,86.4230,3610.866,-51.812,-33.086,3.202,-1.509,33.275
24.400,86.4258,3609.280,-51.749,-35.754,0.889,0.755,35.773
24.420,86.4284,3607.975,-51.668,-38.245,0.534,2.013,38.301
24.440,86.4319,3606.829,-51.646,-43.581,-0.178,2.264,43.640
24.460,86.4313,3606.169,-51.696,-47.494,-0.889,5.534,47.824
24.480,86.4250,3606.389,-51.707,-51.408,5.159,4.277,51.843
24.500,86.4313,3606.288,-51.776,-45.004,5.514,2.264,45.397
24.520,86.4324,3606.325,-51.817,-34.153,4.625,0.503,34.469
24.540,86.4324,3606.557,-51.910,-28.995,5.870,-0.503,29.587
24.560,86.4347,3606.742,-52.029,-30.596,4.981,1.006,31.015
24.580,86.4363,3606.925,-52.157,-28.461,2.490,1.006,28.588
24.600,86.4360,3607.242,-52.320,-28.461,2.846,1.509,28.643
24.620,86.4450,3606.878,-52.475,-28.283,2.668,2.013,28.480
24.640,86.4379,3607.270,-52.606,-32.374,3.913,4.277,32.889
24.660,86.4432,3607.248,-52.735,-31.129,3.736,3.019,31.498
24.680,86.4421,3607.397,-52.876,-32.019,3.913,1.006,32.273
24.700,86.4530,3606.674,-52.974,-31.485,1.245,2.516,31.610
24.720,86.4523,3606.166,-53.095,-34.331,2.312,-0.503,34.413
24.740,86.4579,3605.315,-53.243,-30.240,1.423,0.252,30.274
24.760,86.4640,3604.125,-53.371,-32.730,1.423,1.509,32.796
24.780,86.4695,3602.693,-53.521,-33.620,0.889,3.270,33.790
24.800,86.4770,3600.902,-53.609,-35.398,-0.178,4.528,35.687
24.820,86.4828,3598.946,-53.699,-38.600,-0.534,5.534,38.999
24.840,86.4883,3596.898,-53.756,-41.624,-0.712,5.283,41.964
24.860,86.4850,3595.524,-53.746,-44.470,1.067,4.025,44.665
24.880,86.4932,3593.763,-53.749,-46.071,2.312,3.270,46.245
24.900,86.4980,3591.968,-53.763,-37.889,3.024,3.019,38.129
24.920,86.5048,3589.986,-53.741,-36.999,2.490,2.516,37.168
24.940,86.5110,3587.910,-53.611,-33.086,2.135,0.252,33.156
24.960,86.5077,3586.569,-53.545,-31.307,1.423,-0.503,31.344
24.980,86.5155,3584.921,-53.423,-31.841,0.889,-1.258,31.878
25.000,86.5138,3583.827,-53.259,-34.687,-0.534,-0.252,34.692
25.020,86.5181,3582.693,-53.081,-32.730,0.712,0.000,32.738
25.040,86.5190,3581.820,-52.804,-34.509,-1.067,-0.755,34.534
25.060,86.5248,3580.747,-52.581,-33.975,1.245,0.252,33.999
25.080,86.5274,3579.783,-52.370,-37.889,1.601,0.755,37.930
25.100,86.5331,3578.638,-52.045,-39.668,1.245,1.006,39.700
25.120,86.5381,3577.408,-51.739,-43.225,1.957,2.767,43.358
25.140,86.5459,3575.859,-51.424,-39.668,2.312,2.264,39.799
25.160,86.5386,3575.316,-51.098,-36.466,4.447,1.761,36.778
25.180,86.5483,3574.202,-50.821,-35.221,3.913,2.767,35.545
25.200,86.5558,3572.772,-50.508,-33.264,3.380,2.767,33.549
25.220,86.5563,3571.666,-50.273,-36.110,4.803,3.773,36.623
25.240,86.5586,3570.691,-50.064,-35.754,5.159,3.270,36.272
25.260,86.5639,3569.568,-49.812,-34.509,5.336,5.031,35.280
25.280,86.5613,3568.978,-49.560,-40.735,4.803,7.295,41.661
25.300,86.5635,3568.438,-49.386,-40.557,8.894,7.547,42.201
25.320,86.5663,3567.885,-49.254,-34.153,6.404,-1.006,34.763
25.340,86.5669,3567.504,-49.164,-33.620,4.447,1.509,33.946
25.360,86.5597,3567.914,-49.061,-28.995,3.736,2.264,29.322
25.380,86.5599,3568.358,-49.014,-28.105,0.712,1.258,28.142
25.400,86.5619,3568.669,-48.953,-27.572,0.178,0.503,27.577
25.420,86.5612,3569.071,-48.892,-32.374,2.846,3.270,32.663
25.440,86.5688,3568.848,-48.850,-33.620,3.380,4.277,34.059
25.460,86.5756,3568.135,-48.782,-37.177,4.447,5.031,37.779
25.480,86.5751,3567.626,-48.739,-45.004,5.870,6.289,45.819
25.500,86.5844,3566.464,-48.640,-44.648,4.803,4.528,45.134
25.520,86.5883,3565.194,-48.547,-50.696,1.601,4.025,50.881
25.540,86.5945,3563.645,-48.343,-45.360,1.957,0.755,45.408
25.560,86.6017,3561.784,-48.098,-47.672,1.779,2.264,47.759
25.580,86.6064,3559.874,-47.825,-43.937,-0.178,1.006,43.949
25.600,86.6132,3557.761,-47.548,-39.134,-0.356,3.019,39.252
25.620,86.6170,3555.750,-47.204,-39.134,-1.067,2.767,39.246
25.640,86.6183,3554.041,-46.934,-36.999,-2.135,3.522,37.228
25.660,86.6213,3552.461,-46.642,-38.600,-3.024,5.031,39.044
25.680,86.6255,3550.901,-46.376,-38.245,-5.159,4.528,38.856
25.700,86.6238,3549.867,-46.117,-36.288,-4.269,3.019,36.663
25.720,86.6293,3548.672,-45.936,-37.355,-4.625,3.773,37.829
25.740,86.6332,3547.480,-45.737,-38.600,-4.803,6.037,39.364
25.760,86.6379,3546.219,-45.517,-41.980,-1.067,5.534,42.357
25.780,86.6426,3544.909,-45.359,-41.802,4.803,7.044,42.663
25.800,86.6446,3543.785,-45.217,-33.264,8.716,3.773,34.593
25.820,86.6509,3542.456,-45.072,-39.312,5.870,8.302,40.605
25.840,86.6573,3540.947,-44.983,-38.067,7.827,9.308,39.962
25.860,86.6598,3539.618,-44.944,-35.932,10.317,6.541,37.952
25.880,86.6659,3538.139,-44.838,-38.067,13.163,6.541,40.806
25.900,86.6709,3536.629,-44.746,-30.774,11.918,1.761,33.048
25.920,86.6703,3535.562,-44.649,-29.350,10.495,0.000,31.170
25.940,86.6705,3534.804,-44.559,-31.129,9.783,0.503,32.634
25.960,86.6764,3533.835,-44.551,-30.951,7.827,-0.252,31.927
25.980,86.6781,3533.032,-44.424,-32.019,6.759,0.503,32.728
26.000,86.6785,3532.472,-44.368,-33.442,3.558,0.755,33.639
26.020,86.6800,3532.025,-44.266,-33.086,1.423,-0.503,33.120
26.040,86.6757,3532.152,-44.187,-34.153,0.712,0.503,34.164
26.060,86.6841,3531.690,-44.079,-33.086,0.000,0.000,33.086
26.080,86.6899,3530.924,-44.065,-32.730,-0.356,0.755,32.741
26.100,86.6852,3530.789,-44.025,-34.865,-1.067,1.761,34.926
26.120,86.6891,3530.449,-43.993,-38.245,-4.447,2.767,38.602
26.140,86.6924,3529.986,-44.018,-47.494,-10.495,8.805,49.431
26.160,86.6916,3529.751,-44.130,-41.624,-12.807,7.798,44.243
26.180,86.6935,3529.480,-44.134,-32.197,-9.783,6.541,34.280
26.200,86.6924,3529.419,-44.240,-35.398,-8.716,6.541,37.038
26.220,86.6963,3529.111,-44.355,-37.533,-10.139,7.798,39.653
26.240,86.6977,3528.794,-44.483,-35.221,-8.183,5.786,36.619
26.260,86.6985,3528.515,-44.651,-35.932,-9.606,7.547,37.952
26.280,86.6968,3528.472,-44.817,-35.221,-8.183,7.547,36.938
26.300,86.7040,3527.875,-44.938,-35.754,-8.716,8.805,37.840
26.320,86.7046,3527.366,-45.032,-36.288,-8.183,9.308,38.346
26.340,86.7046,3526.977,-45.169,-36.466,-7.293,9.559,38.397
26.360,86.7051,3526.640,-45.273,-36.821,-5.870,10.063,38.620
26.380,86.7115,3525.854,-45.281,-35.398,-6.937,8.805,37.131
26.400,86.7162,3524.831,-45.303,-32.197,-8.005,6.792,33.865
26.420,86.7192,3523.753,-45.263,-34.331,-9.783,6.289,36.248
26.440,86.7245,3522.438,-45.123,-33.264,-11.562,5.283,35.610
26.460,86.7239,3521.430,-45.038,-30.951,-13.875,3.773,34.128
26.480,86.7331,3519.856,-45.020,-31.307,-16.721,2.264,35.565
26.500,86.7395,3518.057,-44.946,-28.105,-19.567,3.522,34.426
26.520,86.7400,3516.564,-44.969,-25.793,-20.101,5.786,33.208
26.540,86.7327,3516.006,-44.975,-27.216,-21.524,7.044,35.406
26.560,86.7341,3515.522,-45.028,-31.485,-22.235,7.798,39.326
26.580,86.7349,3515.142,-45.080,-29.706,-22.591,10.063,38.653
26.600,86.7386,3514.612,-45.153,-27.572,-22.235,10.063,36.822
26.620,86.7376,3514.340,-45.262,-27.750,-20.634,11.572,36.465
26.640,86.7427,3513.779,-45.353,-30.418,-19.389,12.578,38.202
26.660,86.7535,3512.485,-45.426,-31.841,-17.255,12.830,38.421
26.680,86.7571,3511.171,-45.483,-31.485,-15.120,12.830,37.209
26.700,86.7654,3509.452,-45.489,-33.086,-13.519,12.830,37.974
26.720,86.7695,3507.749,-45.456,-36.821,-11.918,14.842,41.451
26.740,86.7744,3506.004,-45.415,-35.398,-10.139,14.842,39.701
26.760,86.7728,3504.788,-45.380,-33.975,-8.716,14.087,37.799
26.780,86.7800,3503.279,-45.398,-33.442,-7.827,13.584,36.934
26.800,86.7822,3501.948,-45.427,-33.086,-7.115,13.836,36.561
26.820,86.7805,3501.102,-45.453,-34.509,-5.336,15.094,38.042
26.840,86.7869,3499.990,-45.528,-32.908,-5.514,14.339,36.317
26.860,86.7930,3498.676,-45.644,-35.043,-5.870,13.836,38.130
26.880,86.7949,3497.546,-45.797,-30.774,-5.514,14.842,34.608
26.900,86.7944,3496.782,-45.965,-29.173,-4.625,12.075,31.910
26.920,86.7949,3496.235,-46.172,-28.461,-4.981,11.069,30.941
26.940,86.7946,3495.943,-46.355,-31.663,-4.625,11.069,33.859
26.960,86.8032,3495.105,-46.544,-27.927,-5.159,9.308,29.886
26.980,86.7993,3494.858,-46.778,-37.355,-2.846,11.823,39.285
27.000,86.8049,3494.302,-46.994,-36.288,-3.913,12.578,38.605
27.020,86.8077,3493.715,-47.206,-37.711,-6.048,11.823,39.981
27.040,86.8113,3493.023,-47.408,-37.889,-5.514,13.584,40.626
27.060,86.8134,3492.364,-47.603,-37.355,-6.048,12.830,39.957
27.080,86.8234,3491.071,-47.754,-32.730,-2.846,11.069,34.668
27.100,86.8240,3490.027,-47.920,-31.841,-4.447,10.817,33.921
27.120,86.8250,3489.162,-47.991,-31.129,-4.803,9.559,32.916
27.140,86.8323,3487.918,-48.068,-35.398,-4.091,9.308,36.830
27.160,86.8396,3486.354,-48.187,-40.379,-5.159,9.056,41.703
27.180,86.8411,3485.003,-48.201,-37.711,-2.846,10.063,39.134
27.200,86.8483,3483.366,-48.204,-35.932,-2.135,9.559,37.243
27.220,86.8480,3482.123,-48.169,-36.821,-2.668,8.805,37.953
27.240,86.8544,3480.654,-48.134,-33.620,-1.601,9.056,34.855
27.260,86.8627,3478.840,-48.012,-32.197,-0.889,8.553,33.325
27.280,86.8633,3477.388,-47.946,-36.821,-3.380,7.295,37.689
27.300,86.8666,3476.019,-47.809,-34.153,-2.135,7.044,34.937
27.320,86.8675,3474.934,-47.732,-32.552,-2.668,7.044,33.412
27.340,86.8757,3473.471,-47.689,-27.038,-2.846,10.063,28.990
27.360,86.8776,3472.219,-47.660,-33.086,-7.115,5.786,34.333
27.380,86.8805,3471.070,-47.603,-35.754,-6.937,9.811,37.719
27.400,86.8882,3469.598,-47.573,-34.687,-7.649,10.063,36.918
27.420,86.8860,3468.689,-47.518,-36.999,-7.827,11.823,39.623
27.440,86.8820,3468.411,-47.352,-37.355,-8.538,10.314,39.682
27.460,86.8867,3467.937,-47.234,-30.240,-6.759,9.811,32.502
27.480,86.8937,3467.093,-47.056,-30.418,-7.293,9.559,32.708
27.500,86.8942,3466.466,-46.875,-30.951,-6.048,8.805,32.743
27.520,86.9020,3465.414,-46.796,-31.841,-4.803,9.308,33.519
27.540,86.9025,3464.601,-46.634,-34.509,-5.692,10.063,36.394
27.560,86.9075,3463.622,-46.422,-36.288,-5.336,10.314,38.101
27.580,86.9064,3463.005,-46.209,-35.754,-4.447,11.320,37.766
27.600,86.9100,3462.306,-45.988,-38.956,-3.736,13.584,41.425
27.620,86.9131,3461.568,-45.807,-36.821,-3.024,10.566,38.427
27.640,86.9133,3461.035,-45.592,-35.398,-1.957,11.320,37.216
27.660,86.9157,3460.486,-45.401,-36.821,-1.245,11.572,38.617
27.680,86.9169,3460.023,-45.235,-33.442,-1.067,11.572,35.403
27.700,86.9130,3460.062,-45.141,-37.177,-0.178,13.333,39.496
27.720,86.9163,3459.909,-45.091,-33.086,1.423,12.578,35.425
27.740,86.9152,3459.955,-44.997,-30.596,2.846,11.069,32.661
27.760,86.9180,3459.835,-44.969,-29.528,1.779,9.811,31.166
27.780,86.9246,3459.240,-44.888,-30.596,3.558,10.063,32.404
27.800,86.9268,3458.609,-44.869,-28.817,1.779,8.805,30.184
27.820,86.9302,3457.852,-44.842,-29.884,2.135,9.811,31.526
27.840,86.9348,3456.872,-44.755,-29.173,1.423,9.056,30.579
27.860,86.9385,3455.792,-44.699,-32.908,0.534,10.063,34.416
27.880,86.9457,3454.332,-44.694,-35.043,0.178,10.063,36.459
27.900,86.9470,3453.048,-44.663,-36.644,0.000,10.063,38.000
27.920,86.9518,3451.633,-44.624,-39.312,-1.245,10.817,40.792
27.940,86.9554,3450.210,-44.525,-41.269,-2.135,12.327,43.123
27.960,86.9612,3448.606,-44.427,-41.624,-2.490,12.075,43.412
27.980,86.9664,3446.904,-44.374,-46.071,-4.803,13.836,48.343
28.000,86.9683,3445.411,-44.275,-44.826,-5.692,13.081,47.042
28.020,86.9733,3443.843,-44.172,-41.091,-7.649,12.075,43.506
28.040,86.9766,3442.358,-44.080,-40.735,-8.360,10.063,42.784
28.060,86.9861,3440.435,-43.986,-38.067,-10.673,10.314,40.858
28.080,86.9788,3439.554,-43.880,-31.841,-13.341,8.805,35.628
28.100,86.9806,3438.812,-43.858,-29.706,-10.495,9.308,32.852
